"count","slice_num","gene","coord_x","coord_y"
1,29,"Pvalb",2.09053208162855,5.0058728834468
224,29,"Slc17a7",2.09053208162855,5.0058728834468
219,29,"Slc17a7",3.78326992224923,5.98562719241252
1,29,"Tac2",6.79150449705156,6.2546186521934
234,29,"Slc17a7",6.79150449705156,6.2546186521934
221,29,"Slc17a7",1.85599341176499,4.66600782823692
192,29,"Slc17a7",2.25396067012993,5.19371140034118
1,29,"Vip",2.25396067012993,5.19371140034118
1,29,"Pvalb",6.39103667017085,6.16136598603718
290,29,"Slc17a7",6.39103667017085,6.16136598603718
1,29,"Vip",6.39103667017085,6.16136598603718
1,29,"Tac2",1.39688932084411,3.83653241345434
197,29,"Slc17a7",1.39688932084411,3.83653241345434
1,29,"Pvalb",6.30089780798691,6.16738155154548
224,29,"Slc17a7",6.30089780798691,6.16738155154548
159,29,"Slc17a7",1.67534147301572,5.54362648446653
33,29,"Slc17a7",3.73026509206334,6.51380778218612
21,29,"Slc17a7",1.90342824940911,5.70625416552154
3,29,"Pvalb",3.75129936976182,6.52605410299768
198,29,"Slc17a7",3.75129936976182,6.52605410299768
1,29,"Vip",3.75129936976182,6.52605410299768
1,29,"Pvalb",1.92974794794464,5.69093222534616
65,29,"Slc17a7",1.92974794794464,5.69093222534616
39,29,"Slc17a7",3.05128133246506,6.31644067550493
1,29,"Vip",3.05128133246506,6.31644067550493
1,29,"Tac2",8.7222062012764,6.1962744296246
51,29,"Slc17a7",8.7222062012764,6.1962744296246
79,29,"Slc17a7",10.0776466494106,5.0033693497444
3,29,"Pvalb",9.57672657376341,5.49043544179964
179,29,"Slc17a7",9.57672657376341,5.49043544179964
1,29,"Pvalb",1.84311462481708,5.51593397394885
95,29,"Slc17a7",1.84311462481708,5.51593397394885
3,29,"Pvalb",2.23675424447797,5.91613522658508
1,29,"Tac2",2.23675424447797,5.91613522658508
186,29,"Slc17a7",2.23675424447797,5.91613522658508
2,29,"Tac2",8.84526002888806,6.19426289571782
214,29,"Slc17a7",8.84526002888806,6.19426289571782
2,29,"Vip",8.84526002888806,6.19426289571782
2,29,"Pvalb",8.85992088448825,6.21221974653632
166,29,"Slc17a7",8.85992088448825,6.21221974653632
1,29,"Pvalb",2.45954057536225,6.09750381916259
72,29,"Slc17a7",2.45954057536225,6.09750381916259
1,29,"Vip",2.45954057536225,6.09750381916259
3,29,"Pvalb",2.19584308168369,5.89201904677285
207,29,"Slc17a7",2.19584308168369,5.89201904677285
71,29,"Slc17a7",1.70289013215863,5.50249805467345
8,29,"Pvalb",2.21778216156627,5.81554598171791
63,29,"Slc17a7",2.21778216156627,5.81554598171791
3,29,"Pvalb",9.90091502282101,5.25872804173826
126,29,"Slc17a7",9.90091502282101,5.25872804173826
3,29,"Vip",9.90091502282101,5.25872804173826
1,29,"Pvalb",8.1239753027579,6.45431745409782
90,29,"Slc17a7",8.1239753027579,6.45431745409782
124,29,"Slc17a7",4.07053961371865,6.03559087802674
1,29,"Vip",4.07053961371865,6.03559087802674
1,29,"Tac2",7.30740957164491,6.12072991397686
255,29,"Slc17a7",7.30740957164491,6.12072991397686
1,29,"Pvalb",7.19905053176036,6.14273504491985
193,29,"Slc17a7",7.19905053176036,6.14273504491985
143,29,"Slc17a7",1.48355293613274,3.49567921111757
176,29,"Slc17a7",7.20847985929083,6.14230776732889
1,29,"Vip",7.20847985929083,6.14230776732889
111,29,"Slc17a7",1.78075451726902,4.36815713477013
2,29,"Pvalb",7.24848131401366,6.13050679388216
248,29,"Slc17a7",7.24848131401366,6.13050679388216
1,29,"Pvalb",1.86082694505206,4.56829408572519
1,29,"Tac2",1.86082694505206,4.56829408572519
114,29,"Slc17a7",1.86082694505206,4.56829408572519
1,29,"Vip",1.86082694505206,4.56829408572519
171,29,"Slc17a7",4.27259801204926,6.09856422153062
128,29,"Slc17a7",8.25465324073381,5.80865701828487
1,29,"Pvalb",1.79920010340715,4.44030519967094
359,29,"Slc17a7",1.79920010340715,4.44030519967094
1,29,"Vip",1.79920010340715,4.44030519967094
1,29,"Pvalb",7.88922217217718,5.95044732564757
185,29,"Slc17a7",7.88922217217718,5.95044732564757
1,29,"Pvalb",1.98173036866839,4.95740021126239
174,29,"Slc17a7",1.98173036866839,4.95740021126239
1,29,"Vip",1.98173036866839,4.95740021126239
2,29,"Pvalb",2.84999409048669,6.23370788911129
114,29,"Slc17a7",2.84999409048669,6.23370788911129
1,29,"Vip",2.84999409048669,6.23370788911129
1,29,"Tac2",2.87358027958586,6.26151274364438
177,29,"Slc17a7",2.87358027958586,6.26151274364438
3,29,"Vip",2.87358027958586,6.26151274364438
1,29,"Pvalb",8.14963276268166,6.51593333099861
16,29,"Tac2",8.14963276268166,6.51593333099861
216,29,"Slc17a7",8.14963276268166,6.51593333099861
82,29,"Vip",8.14963276268166,6.51593333099861
2,29,"Pvalb",8.7743324741722,6.24161554211156
138,29,"Slc17a7",8.7743324741722,6.24161554211156
41,29,"Slc17a7",7.84486632293445,6.58561463543953
135,29,"Slc17a7",3.56436188507329,6.42981822470186
1,29,"Pvalb",3.19239275642039,6.31541177473951
1,29,"Tac2",3.19239275642039,6.31541177473951
122,29,"Slc17a7",3.19239275642039,6.31541177473951
3,29,"Pvalb",7.89841944947268,6.4968236875122
99,29,"Slc17a7",7.89841944947268,6.4968236875122
1,29,"Pvalb",2.18076859634778,5.87882661449129
75,29,"Slc17a7",2.18076859634778,5.87882661449129
2,29,"Vip",2.18076859634778,5.87882661449129
2,29,"Pvalb",7.93283578244726,6.55792759122522
2,29,"Tac2",7.93283578244726,6.55792759122522
174,29,"Slc17a7",7.93283578244726,6.55792759122522
3,29,"Vip",7.93283578244726,6.55792759122522
1,29,"Pvalb",9.99780490981028,5.10342117363626
119,29,"Slc17a7",9.99780490981028,5.10342117363626
117,29,"Slc17a7",1.97844356365456,5.68861513729489
1,29,"Vip",1.97844356365456,5.68861513729489
44,29,"Slc17a7",1.11475994185421,4.76944609820621
1,29,"Tac2",10.117972312446,4.85809856250968
178,29,"Slc17a7",10.117972312446,4.85809856250968
1,29,"Vip",10.117972312446,4.85809856250968
4,29,"Pvalb",9.74973811024438,5.389183128401
1,29,"Tac2",9.74973811024438,5.389183128401
232,29,"Slc17a7",9.74973811024438,5.389183128401
1,29,"Vip",9.74973811024438,5.389183128401
3,29,"Pvalb",3.24876876311393,6.35826454990255
1,29,"Tac2",3.24876876311393,6.35826454990255
79,29,"Slc17a7",3.24876876311393,6.35826454990255
1,29,"Pvalb",7.91939943352988,6.52169955134791
121,29,"Slc17a7",7.91939943352988,6.52169955134791
2,29,"Vip",7.91939943352988,6.52169955134791
8,29,"Pvalb",2.55751533042194,6.08342462877176
127,29,"Slc17a7",2.55751533042194,6.08342462877176
2,29,"Vip",2.55751533042194,6.08342462877176
2,29,"Pvalb",8.10628351194999,6.47003959848072
1,29,"Tac2",8.10628351194999,6.47003959848072
213,29,"Slc17a7",8.10628351194999,6.47003959848072
5,29,"Pvalb",1.29261184149423,4.93722643954253
177,29,"Slc17a7",1.29261184149423,4.93722643954253
1,29,"Pvalb",9.31963078222257,5.76275591726893
2,29,"Tac2",9.31963078222257,5.76275591726893
195,29,"Slc17a7",9.31963078222257,5.76275591726893
77,29,"Slc17a7",2.2718510273,6.09579964950001
1,29,"Pvalb",2.25753330877631,6.02370536563128
184,29,"Slc17a7",2.25753330877631,6.02370536563128
1,29,"Pvalb",2.32910050239017,6.1688327126332
155,29,"Slc17a7",2.32910050239017,6.1688327126332
1,29,"Vip",2.32910050239017,6.1688327126332
2,29,"Pvalb",9.06468566912294,5.96212359093147
119,29,"Slc17a7",9.06468566912294,5.96212359093147
1,29,"Pvalb",7.70950542962145,6.54774825584701
81,29,"Slc17a7",7.70950542962145,6.54774825584701
1,29,"Pvalb",4.63840492962546,6.086474846995
67,29,"Slc17a7",4.63840492962546,6.086474846995
212,29,"Slc17a7",1.77354549548049,4.58572252542981
274,29,"Slc17a7",1.34912554982941,3.74116752817297
1,29,"Vip",1.34912554982941,3.74116752817297
146,29,"Slc17a7",9.65297192085157,3.33637789693493
1,29,"Pvalb",9.69818968883592,3.50220618205789
192,29,"Slc17a7",9.69818968883592,3.50220618205789
2,29,"Pvalb",1.77714493311715,4.55621588267316
381,29,"Slc17a7",1.77714493311715,4.55621588267316
2,29,"Pvalb",7.54612850114836,6.05802597746696
150,29,"Slc17a7",7.54612850114836,6.05802597746696
91,29,"Slc17a7",1.24257647204647,1.91253763357659
2,29,"Tac2",10.1756891933271,3.01479218958146
242,29,"Slc17a7",10.1756891933271,3.01479218958146
1,29,"Vip",10.1756891933271,3.01479218958146
79,29,"Slc17a7",9.67307126874437,2.63316420400612
1,29,"Pvalb",8.23242199081856,1.20280710022726
249,29,"Slc17a7",8.23242199081856,1.20280710022726
16,29,"Vip",8.23242199081856,1.20280710022726
2,29,"Pvalb",7.67900730513035,6.02596034782591
233,29,"Slc17a7",7.67900730513035,6.02596034782591
1,29,"Vip",7.67900730513035,6.02596034782591
69,29,"Slc17a7",9.60647535815375,4.04103402827181
2,29,"Tac2",7.33910100292036,6.09735516301978
264,29,"Slc17a7",7.33910100292036,6.09735516301978
211,29,"Slc17a7",1.75380904260334,4.38782880077269
1,29,"Tac2",2.14479422587667,5.02463042396648
212,29,"Slc17a7",2.14479422587667,5.02463042396648
213,29,"Slc17a7",7.67085346341094,6.01594400642665
176,29,"Slc17a7",8.56247371720772,5.59036283404487
2,29,"Pvalb",7.01207112283086,6.14287253920046
1,29,"Tac2",7.01207112283086,6.14287253920046
186,29,"Slc17a7",7.01207112283086,6.14287253920046
1,29,"Pvalb",6.52843829566963,6.23396348054639
239,29,"Slc17a7",6.52843829566963,6.23396348054639
216,29,"Slc17a7",6.32812285062232,6.16386094757347
3,29,"Pvalb",3.94523919761688,6.09005064169107
285,29,"Slc17a7",3.94523919761688,6.09005064169107
8,29,"Pvalb",4.35542320119027,6.21060243407272
2,29,"Tac2",4.35542320119027,6.21060243407272
59,29,"Slc17a7",4.35542320119027,6.21060243407272
2,29,"Pvalb",9.65263657853194,5.45656987578187
199,29,"Slc17a7",9.65263657853194,5.45656987578187
71,29,"Slc17a7",2.14791147443991,5.85629000008402
1,29,"Pvalb",2.42801952812528,6.00983295846474
82,29,"Slc17a7",2.42801952812528,6.00983295846474
2,29,"Vip",2.42801952812528,6.00983295846474
47,29,"Pvalb",2.14518109647067,5.8095771168897
168,29,"Slc17a7",2.14518109647067,5.8095771168897
41,29,"Slc17a7",2.24943766110022,5.90993102569313
1,29,"Pvalb",4.68731532690415,6.01630439246727
1,29,"Tac2",4.68731532690415,6.01630439246727
201,29,"Slc17a7",4.68731532690415,6.01630439246727
1,29,"Vip",4.68731532690415,6.01630439246727
1,29,"Tac2",6.30922087627549,6.40156793823625
191,29,"Slc17a7",6.30922087627549,6.40156793823625
2,29,"Vip",6.30922087627549,6.40156793823625
1,29,"Pvalb",7.55887928395815,6.06681085902436
87,29,"Slc17a7",7.55887928395815,6.06681085902436
5,29,"Pvalb",2.39367776319797,5.42952018399143
112,29,"Slc17a7",2.39367776319797,5.42952018399143
117,29,"Slc17a7",1.73732731309518,4.34627821412408
192,29,"Slc17a7",2.27296629404468,5.96687274731635
1,29,"Vip",2.27296629404468,5.96687274731635
72,29,"Slc17a7",8.84391384370327,6.17638349361395
1,29,"Vip",8.84391384370327,6.17638349361395
1,29,"Pvalb",9.12182189191849,5.2291856329647
208,29,"Slc17a7",9.12182189191849,5.2291856329647
213,29,"Slc17a7",1.18635661129437,4.99514521075608
1,29,"Tac2",7.29065181234392,6.82252144834576
131,29,"Slc17a7",7.29065181234392,6.82252144834576
1,29,"Vip",7.29065181234392,6.82252144834576
1,29,"Tac2",8.39069206794433,6.34454646578332
93,29,"Slc17a7",8.39069206794433,6.34454646578332
39,29,"Slc17a7",10.0253334828063,5.01439876484707
91,29,"Slc17a7",9.54429644245959,5.57473591604916
34,29,"Slc17a7",1.78092132463105,5.57244502457608
1,29,"Pvalb",2.88819401655821,6.28941004366949
241,29,"Slc17a7",2.88819401655821,6.28941004366949
1,29,"Vip",2.88819401655821,6.28941004366949
2,29,"Pvalb",8.82344128574853,6.19145468671607
1,29,"Tac2",8.82344128574853,6.19145468671607
218,29,"Slc17a7",8.82344128574853,6.19145468671607
10,29,"Vip",8.82344128574853,6.19145468671607
1,29,"Tac2",8.55260371044543,6.30458551602675
84,29,"Slc17a7",8.55260371044543,6.30458551602675
3,29,"Pvalb",8.55059754387659,6.27983613438801
142,29,"Slc17a7",8.55059754387659,6.27983613438801
1,29,"Vip",8.55059754387659,6.27983613438801
1,29,"Pvalb",7.53156556224367,6.62958047860275
81,29,"Slc17a7",7.53156556224367,6.62958047860275
145,29,"Slc17a7",1.88984736852549,5.62528850829782
1,29,"Vip",1.88984736852549,5.62528850829782
122,29,"Slc17a7",1.90872837764553,5.69463738048469
4,29,"Pvalb",9.04536934982346,5.70099751475559
66,29,"Slc17a7",9.04536934982346,5.70099751475559
4,29,"Pvalb",9.03768701011632,5.61511366887988
103,29,"Slc17a7",9.03768701011632,5.61511366887988
1,29,"Vip",9.03768701011632,5.61511366887988
334,29,"Slc17a7",8.48602636153872,0.945471136610269
62,29,"Slc17a7",8.64155667999582,0.797686714423209
3,29,"Pvalb",1.33118422139161,4.60040299295053
123,29,"Slc17a7",1.33118422139161,4.60040299295053
79,29,"Slc17a7",9.61699424369686,4.90459579456498
1,29,"Pvalb",1.69340588815687,5.18341736281126
61,29,"Slc17a7",1.69340588815687,5.18341736281126
3,29,"Pvalb",2.43294446470744,6.07819763187808
236,29,"Slc17a7",2.43294446470744,6.07819763187808
1,29,"Vip",2.43294446470744,6.07819763187808
1,29,"Pvalb",9.68472396974764,5.51374118659166
103,29,"Slc17a7",9.68472396974764,5.51374118659166
2,29,"Pvalb",6.09073718892404,5.8666301625407
231,29,"Slc17a7",6.09073718892404,5.8666301625407
2,29,"Pvalb",6.49450419296204,6.2759692374657
187,29,"Slc17a7",6.49450419296204,6.2759692374657
35,29,"Slc17a7",3.8574723270495,6.19867352027585
1,29,"Pvalb",9.9639240116411,3.88642717024178
109,29,"Slc17a7",9.9639240116411,3.88642717024178
1,29,"Vip",9.9639240116411,3.88642717024178
132,29,"Slc17a7",9.26098286780074,1.22341406408043
1,29,"Tac2",1.46637632516879,1.4980442181939
220,29,"Slc17a7",1.46637632516879,1.4980442181939
2,29,"Pvalb",9.27081947855707,1.23027716071311
123,29,"Slc17a7",9.27081947855707,1.23027716071311
1,29,"Vip",9.27081947855707,1.23027716071311
1,29,"Pvalb",9.52751423595448,5.07458809641011
1,29,"Tac2",9.52751423595448,5.07458809641011
160,29,"Slc17a7",9.52751423595448,5.07458809641011
3,29,"Pvalb",7.15312247012602,6.53431713299495
1,29,"Tac2",7.15312247012602,6.53431713299495
62,29,"Slc17a7",7.15312247012602,6.53431713299495
74,29,"Slc17a7",1.76914105285319,5.16207603748362
1,29,"Pvalb",9.88145203069291,4.12783343422917
99,29,"Slc17a7",9.88145203069291,4.12783343422917
3,29,"Pvalb",1.33313538179799,4.37597250274056
98,29,"Slc17a7",1.33313538179799,4.37597250274056
4,29,"Vip",1.33313538179799,4.37597250274056
4,29,"Pvalb",2.91431409399357,5.96292850563245
107,29,"Slc17a7",2.91431409399357,5.96292850563245
1,29,"Pvalb",9.91906491366727,4.23885338036828
47,29,"Slc17a7",9.91906491366727,4.23885338036828
71,29,"Slc17a7",6.42421306119619,6.6744704972339
5,29,"Pvalb",3.91463531518071,6.33291676598168
1,29,"Tac2",3.91463531518071,6.33291676598168
94,29,"Slc17a7",3.91463531518071,6.33291676598168
6,29,"Pvalb",1.84346485995322,5.1894395835097
126,29,"Slc17a7",1.84346485995322,5.1894395835097
2,29,"Tac2",1.70374655186182,4.97500350762038
165,29,"Slc17a7",1.70374655186182,4.97500350762038
16,29,"Vip",1.70374655186182,4.97500350762038
1,29,"Pvalb",4.00918978058995,6.30953219704246
64,29,"Slc17a7",4.00918978058995,6.30953219704246
1,29,"Pvalb",2.02135306368022,4.90298252496799
204,29,"Slc17a7",2.02135306368022,4.90298252496799
2,29,"Pvalb",2.0714127975388,5.19003037783267
170,29,"Slc17a7",2.0714127975388,5.19003037783267
1,29,"Vip",2.0714127975388,5.19003037783267
6,29,"Pvalb",7.93502240047873,5.9405200455003
185,29,"Slc17a7",7.93502240047873,5.9405200455003
109,29,"Slc17a7",2.11009072388607,5.10601062545393
1,29,"Pvalb",6.18020769319432,5.10878247066665
186,29,"Slc17a7",6.18020769319432,5.10878247066665
2,29,"Pvalb",6.20701587193014,5.12465112172417
62,29,"Slc17a7",6.20701587193014,5.12465112172417
3,29,"Pvalb",5.8445037399292,5.17634103887389
1,29,"Tac2",5.8445037399292,5.17634103887389
77,29,"Slc17a7",5.8445037399292,5.17634103887389
1,29,"Pvalb",4.84495412029316,5.12002200569723
2,29,"Tac2",4.84495412029316,5.12002200569723
185,29,"Slc17a7",4.84495412029316,5.12002200569723
4,29,"Pvalb",5.0385311646529,5.1955161023652
1,29,"Tac2",5.0385311646529,5.1955161023652
52,29,"Slc17a7",5.0385311646529,5.1955161023652
1,29,"Pvalb",5.80546458349832,5.17653664743555
93,29,"Slc17a7",5.80546458349832,5.17653664743555
1,29,"Vip",5.80546458349832,5.17653664743555
5,29,"Pvalb",4.81563300976859,5.1425636076679
92,29,"Slc17a7",4.81563300976859,5.1425636076679
1,29,"Vip",4.81563300976859,5.1425636076679
3,29,"Pvalb",4.83202830467881,5.13378541468784
138,29,"Slc17a7",4.83202830467881,5.13378541468784
3,29,"Pvalb",5.98498036541473,5.21863735878147
169,29,"Slc17a7",5.98498036541473,5.21863735878147
2,29,"Vip",5.98498036541473,5.21863735878147
6,29,"Pvalb",4.88790081230782,5.20371153877514
1,29,"Tac2",4.88790081230782,5.20371153877514
96,29,"Slc17a7",4.88790081230782,5.20371153877514
5,29,"Pvalb",6.22038794809951,5.16302952541506
1,29,"Tac2",6.22038794809951,5.16302952541506
182,29,"Slc17a7",6.22038794809951,5.16302952541506
51,29,"Slc17a7",6.2188626804834,5.19071661755458
1,29,"Tac2",5.74495664017313,5.19489294605119
91,29,"Slc17a7",5.74495664017313,5.19489294605119
178,29,"Slc17a7",6.38485710191986,5.3690526688637
2,29,"Pvalb",6.12312111203093,5.10596845054005
41,29,"Slc17a7",6.12312111203093,5.10596845054005
3,29,"Pvalb",5.88212929769523,5.1240258686665
1,29,"Tac2",5.88212929769523,5.1240258686665
54,29,"Slc17a7",5.88212929769523,5.1240258686665
1,29,"Pvalb",6.20630160730819,5.16641115053118
210,29,"Slc17a7",6.20630160730819,5.16641115053118
99,29,"Slc17a7",6.23057378120116,5.20534781564849
2,29,"Pvalb",6.40829108674285,5.32918907144116
1,29,"Tac2",6.40829108674285,5.32918907144116
132,29,"Slc17a7",6.40829108674285,5.32918907144116
2,29,"Pvalb",5.77319583869213,5.22393131052599
1,29,"Tac2",5.77319583869213,5.22393131052599
174,29,"Slc17a7",5.77319583869213,5.22393131052599
1,29,"Pvalb",5.95270881755242,5.12140440163642
107,29,"Slc17a7",5.95270881755242,5.12140440163642
2,29,"Pvalb",6.51192846106753,5.48124098844477
103,29,"Slc17a7",6.51192846106753,5.48124098844477
118,29,"Slc17a7",6.22333060477057,5.17662324914467
1,29,"Tac2",7.5172063256063,1.46793126711259
88,29,"Slc17a7",7.5172063256063,1.46793126711259
4,29,"Vip",7.5172063256063,1.46793126711259
121,29,"Slc17a7",7.56550555286118,1.47730762022101
2,29,"Vip",7.56550555286118,1.47730762022101
3,29,"Pvalb",5.96455755360194,5.14930876311558
183,29,"Slc17a7",5.96455755360194,5.14930876311558
1,29,"Vip",5.96455755360194,5.14930876311558
1,29,"Tac2",6.38652022348609,5.32693028719785
50,29,"Slc17a7",6.38652022348609,5.32693028719785
99,29,"Slc17a7",5.82863828539346,5.13672568822647
2,29,"Pvalb",4.77032768850027,5.17931061551297
38,29,"Slc17a7",4.77032768850027,5.17931061551297
29,29,"Slc17a7",5.7556829056483,5.2362587002171
1,29,"Tac2",6.32164564934053,5.19675474621411
104,29,"Slc17a7",6.32164564934053,5.19675474621411
1,29,"Vip",6.32164564934053,5.19675474621411
1,29,"Pvalb",6.51131846162887,5.49499341016711
184,29,"Slc17a7",6.51131846162887,5.49499341016711
156,29,"Slc17a7",5.11245518190464,5.1658305433244
1,29,"Vip",5.11245518190464,5.1658305433244
1,29,"Pvalb",6.05639428783615,5.08907713224223
1,29,"Tac2",6.05639428783615,5.08907713224223
177,29,"Slc17a7",6.05639428783615,5.08907713224223
1,29,"Vip",6.05639428783615,5.08907713224223
1,29,"Pvalb",6.2578358340354,5.17361429388985
1,29,"Tac2",6.2578358340354,5.17361429388985
134,29,"Slc17a7",6.2578358340354,5.17361429388985
1,29,"Vip",6.2578358340354,5.17361429388985
14,29,"Pvalb",4.84756533486818,5.21113895369642
151,29,"Slc17a7",4.84756533486818,5.21113895369642
61,29,"Slc17a7",5.12048542161179,5.21729716813786
1,29,"Pvalb",6.40909897300748,5.23194464423667
167,29,"Slc17a7",6.40909897300748,5.23194464423667
1,29,"Pvalb",6.32445486607388,5.33659379928204
94,29,"Slc17a7",6.32445486607388,5.33659379928204
8,29,"Pvalb",6.08856318508999,5.19855280238405
37,29,"Slc17a7",6.08856318508999,5.19855280238405
1,29,"Pvalb",5.87696374272896,5.11502245344022
70,29,"Slc17a7",5.87696374272896,5.11502245344022
2,29,"Pvalb",6.27423325547023,5.19095538839866
97,29,"Slc17a7",6.27423325547023,5.19095538839866
2,29,"Pvalb",6.36167926329655,5.2076149354154
115,29,"Slc17a7",6.36167926329655,5.2076149354154
4,29,"Pvalb",6.02641564271027,5.21710387189361
52,29,"Slc17a7",6.02641564271027,5.21710387189361
1,29,"Vip",6.02641564271027,5.21710387189361
6,29,"Pvalb",6.47810865740062,5.45466246238781
1,29,"Tac2",6.47810865740062,5.45466246238781
126,29,"Slc17a7",6.47810865740062,5.45466246238781
24,29,"Pvalb",6.14596740408613,5.15169610240618
115,29,"Slc17a7",6.14596740408613,5.15169610240618
3,29,"Vip",6.14596740408613,5.15169610240618
3,29,"Pvalb",5.97617621400048,5.16625691340289
143,29,"Slc17a7",5.97617621400048,5.16625691340289
3,29,"Pvalb",5.1438003127926,5.27795166990677
1,29,"Tac2",5.1438003127926,5.27795166990677
35,29,"Slc17a7",5.1438003127926,5.27795166990677
1,29,"Vip",5.1438003127926,5.27795166990677
2,29,"Pvalb",6.38948068772907,5.25450077033704
163,29,"Slc17a7",6.38948068772907,5.25450077033704
9,29,"Pvalb",4.98479152811802,5.15742127648271
85,29,"Slc17a7",4.98479152811802,5.15742127648271
1,29,"Pvalb",5.74117398336768,5.26900709417125
64,29,"Slc17a7",5.74117398336768,5.26900709417125
59,29,"Slc17a7",6.52318153838593,5.31438916601693
3,29,"Pvalb",5.72764489276115,5.23290668726356
215,29,"Slc17a7",5.72764489276115,5.23290668726356
87,29,"Slc17a7",5.78647130518156,5.22399685396311
1,29,"Vip",5.78647130518156,5.22399685396311
2,29,"Pvalb",6.19639186006009,5.28611569980233
53,29,"Slc17a7",6.19639186006009,5.28611569980233
181,29,"Slc17a7",4.89295785360408,5.12581464667406
20,29,"Slc17a7",6.29585459469169,5.24493586933754
3,29,"Pvalb",5.66160933123287,5.54678180816251
163,29,"Slc17a7",5.66160933123287,5.54678180816251
3,29,"Vip",5.66160933123287,5.54678180816251
1,29,"Pvalb",2.34554557328224,4.40223181135889
425,29,"Slc17a7",2.34554557328224,4.40223181135889
165,29,"Slc17a7",8.93658404779582,3.96638007479445
1,29,"Pvalb",8.96288716880564,4.05491867611856
1,29,"Tac2",8.96288716880564,4.05491867611856
149,29,"Slc17a7",8.96288716880564,4.05491867611856
153,29,"Slc17a7",2.30950148051549,4.43581764128061
2,29,"Pvalb",8.86152734808221,3.76092914358247
412,29,"Slc17a7",8.86152734808221,3.76092914358247
22,29,"Slc17a7",2.39058224823582,4.83792500257155
102,29,"Slc17a7",8.88770092730667,4.15643841701487
242,29,"Slc17a7",8.88558624518054,4.2961413217199
222,29,"Slc17a7",8.91118139064097,4.00556741957491
1,29,"Pvalb",8.9358746599299,4.05627773072542
1,29,"Tac2",8.9358746599299,4.05627773072542
227,29,"Slc17a7",8.9358746599299,4.05627773072542
1,29,"Pvalb",8.95101814529231,3.98028320505966
255,29,"Slc17a7",8.95101814529231,3.98028320505966
1,29,"Pvalb",2.34275198826754,4.54403248523216
174,29,"Slc17a7",2.34275198826754,4.54403248523216
2,29,"Pvalb",8.89999859238339,4.33835260376288
2,29,"Tac2",8.89999859238339,4.33835260376288
319,29,"Slc17a7",8.89999859238339,4.33835260376288
1,29,"Pvalb",8.84971102819886,3.67721578957925
1,29,"Tac2",8.84971102819886,3.67721578957925
267,29,"Slc17a7",8.84971102819886,3.67721578957925
1,29,"Pvalb",2.4226767477655,4.20891743042585
161,29,"Slc17a7",2.4226767477655,4.20891743042585
1,29,"Pvalb",6.16646398770879,5.16698980202667
1,29,"Tac2",6.16646398770879,5.16698980202667
17,29,"Slc17a7",6.16646398770879,5.16698980202667
1,29,"Pvalb",6.18947500377394,5.2548491645354
151,29,"Slc17a7",6.18947500377394,5.2548491645354
2,29,"Pvalb",6.3512568126827,5.20044104794784
155,29,"Slc17a7",6.3512568126827,5.20044104794784
10,29,"Pvalb",6.43661281769271,5.38331449488794
124,29,"Slc17a7",6.43661281769271,5.38331449488794
3,29,"Pvalb",6.44907565022074,5.38619446658765
1,29,"Tac2",6.44907565022074,5.38619446658765
209,29,"Slc17a7",6.44907565022074,5.38619446658765
3,29,"Pvalb",4.68470395296261,5.30342419612914
103,29,"Slc17a7",4.68470395296261,5.30342419612914
28,29,"Slc17a7",1.24469091242518,4.12249777361103
5,29,"Pvalb",8.00290284366846,6.16899605248592
1,29,"Tac2",8.00290284366846,6.16899605248592
121,29,"Slc17a7",8.00290284366846,6.16899605248592
43,29,"Slc17a7",1.19094953788217,3.23224818239778
1,29,"Vip",1.19094953788217,3.23224818239778
1,29,"Pvalb",5.12399242582655,5.22657136790767
1,29,"Tac2",5.12399242582655,5.22657136790767
135,29,"Slc17a7",5.12399242582655,5.22657136790767
15,29,"Vip",5.12399242582655,5.22657136790767
1,29,"Tac2",5.78854239281391,5.17504657315356
146,29,"Slc17a7",5.78854239281391,5.17504657315356
3,29,"Pvalb",6.42460937138052,5.33251985013083
164,29,"Slc17a7",6.42460937138052,5.33251985013083
1,29,"Vip",6.42460937138052,5.33251985013083
5,29,"Pvalb",6.40784162758319,5.30168658118983
35,29,"Slc17a7",6.40784162758319,5.30168658118983
2,29,"Pvalb",5.89660353848654,5.11088660817384
105,29,"Slc17a7",5.89660353848654,5.11088660817384
2,29,"Pvalb",6.32033856312746,5.30931671199311
1,29,"Tac2",6.32033856312746,5.30931671199311
111,29,"Slc17a7",6.32033856312746,5.30931671199311
2,29,"Tac2",5.09706003165226,5.17904758730436
80,29,"Slc17a7",5.09706003165226,5.17904758730436
3,29,"Pvalb",6.41498411460501,5.34451500075185
80,29,"Slc17a7",6.41498411460501,5.34451500075185
1,29,"Tac2",7.46439625989999,1.38729051414359
198,29,"Slc17a7",7.46439625989999,1.38729051414359
106,29,"Slc17a7",7.15868631017172,1.67290335251874
93,29,"Slc17a7",7.46942528100465,1.43597330125601
163,29,"Slc17a7",3.75060412964891,1.58283933306263
35,29,"Slc17a7",7.44506856000597,1.34239471308593
1,29,"Tac2",3.66006250990821,1.45947791197189
111,29,"Slc17a7",3.66006250990821,1.45947791197189
144,29,"Slc17a7",7.71347646543262,1.27554300424388
1,29,"Vip",7.71347646543262,1.27554300424388
107,29,"Slc17a7",7.42123837941938,1.36364729951039
1,29,"Pvalb",7.53944487651887,1.44636540774508
